1,pick_lat,pick_lng
12901,17.4416752,78.3809586
12902,17.4030933,78.4569321
12903,17.3366966,78.5577316
12904,17.4370956,78.3849335
12905,17.4282227,78.4331818
12906,17.4337978,78.3845291
12907,17.4471283,78.3729858
12908,17.3741856,78.4996262
12909,17.5002232,78.3945465
12910,17.4075222,78.4012451
12911,17.4006119,78.4951477
12912,17.4224262,78.3827972
12913,17.4374123,78.4481812
12914,17.4537907,78.3638992
12915,17.4427624,78.3911972
12916,17.3855343,78.4665451
12917,17.3884392,78.5316925
12918,17.4470596,78.3796005
12919,17.4465199,78.5021057
12920,17.4259663,78.53022
12921,17.4313469,78.5690384
12922,17.5002022,78.3945007
12923,17.4408875,78.3776779
12924,17.4266148,78.4521332
12925,17.3926315,78.4774094
12926,17.3656864,78.5270462
12927,17.4716358,78.3640137
12928,17.4437141,78.3676071
12929,17.4370956,78.382164
12930,17.4034214,78.4090881
12931,17.3956299,78.4211197
12932,17.4383583,78.3811722
12933,17.4876938,78.3307114
12934,17.3906269,78.445549
12935,17.4405441,78.4955673
12936,17.4419727,78.3670883
12937,17.4931068,78.3967972
12938,17.4041977,78.4815521
12939,17.3766785,78.4778671
12940,17.4602661,78.3545761
12941,17.4485054,78.3590546
12942,17.4374352,78.4483261
12943,17.3631592,78.5217896
12944,17.4431324,78.4953537
12945,17.4561901,78.3988876
12946,17.4445934,78.3770599
12947,17.492775,78.4224701
12948,17.4251099,78.3787384
12949,17.4639378,78.344696
12950,17.4429646,78.3699646
12951,17.4548721,78.4855347
12952,17.4416389,78.3813705
12953,17.391098,78.4892349
12954,17.428154,78.5290604
12955,17.4123459,78.430481
12956,17.4991302,78.3827972
12957,17.4471188,78.3635635
12958,17.4402561,78.3581467
12959,17.4826908,78.3939896
12960,17.4210758,78.3392639
12961,17.4477768,78.3634491
12962,17.3953037,78.4361038
12963,17.4289341,78.3743515
12964,17.4269981,78.3330612
12965,17.3886299,78.4855652
12966,17.432539,78.430954
12967,17.4350376,78.4021301
12968,17.4454556,78.3572922
12969,17.445097,78.4628372
12970,17.433279,78.3864746
12971,17.4418621,78.4583893
12972,17.3651295,78.5569992
12973,17.4090443,78.5037079
12974,17.4514847,78.370491
12975,17.4640617,78.4287109
12976,17.4519863,78.3809967
12977,17.4008656,78.4478455
12978,17.3896904,78.4990997
12979,17.3985519,78.5604401
12980,17.4021759,78.3737488
12981,17.4845123,78.4121704
12982,17.4610462,78.3667221
12983,17.4425583,78.4413834
12984,17.4578075,78.3719788
12985,17.437149,78.3840256
12986,17.3987312,78.4493484
12987,17.4051895,78.4057388
12988,17.4641418,78.3759232
12989,17.431673,78.4006729
12990,17.4463272,78.358757
12991,17.4471397,78.3744965
12992,17.4472885,78.3753662
12993,17.4410496,78.3919296
12994,17.4687252,78.3614883
12995,17.4370766,78.3849716
12996,17.4204731,78.3397141
12997,17.4116821,78.4650345
12998,17.4372864,78.3841934
12999,17.4328537,78.3857498
13000,17.4091396,78.4646454
13001,17.4576759,78.372345
13002,17.4470425,78.3792038
13003,17.4908943,78.3929749
13004,17.391428,78.4577942
13005,17.4617653,78.3629074
13006,17.4439888,78.3902512
13007,17.4267178,78.4466171
13008,17.4356804,78.4152298
13009,17.4037743,78.4470139
13010,17.4578857,78.371109
13011,17.4064083,78.4641647
13012,17.4370651,78.3847885
13013,17.4067783,78.4909821
13014,17.4371815,78.44384
13015,17.4543819,78.3890152
13016,17.4246521,78.4572601
13017,17.4061718,78.4788742
13018,17.4557858,78.3741074
13019,17.4461498,78.3850708
13020,17.4322987,78.3819733
13021,17.4961739,78.3562012
13022,17.4104729,78.4442978
13023,17.3948669,78.4406815
13024,17.4469547,78.3732452
13025,17.4576435,78.3733597
13026,17.4447365,78.3923416
13027,17.4148102,78.4493942
13028,17.4436455,78.3804703
13029,17.426506,78.4523087
13030,17.4373932,78.38414
13031,17.41152,78.4961319
13032,17.4467278,78.3747025
13033,17.4418182,78.3624802
13034,17.4494305,78.3549957
13035,17.4462223,78.385025
13036,17.4429512,78.3699722
13037,17.3768883,78.4862366
13038,17.4554157,78.3645096
13039,17.4405365,78.3943634
13040,17.406105,78.4787598
13041,17.4435883,78.3874664
13042,17.4372787,78.3850937
13043,17.4512138,78.3967514
13044,17.4293785,78.3714676
13045,17.4071331,78.3789597
13046,17.4331799,78.3859482
13047,17.4557953,78.3743591
13048,17.4482174,78.3590622
13049,17.433136,78.3868027
13050,17.4490891,78.4008179
13051,17.4718685,78.3760986
13052,17.4576893,78.3724442
13053,17.4445057,78.3770447
13054,17.4376831,78.4493179
13055,17.4492912,78.3636322
13056,17.4570007,78.372818
13057,17.3785992,78.4821014
13058,17.3885269,78.4767303
13059,17.4387341,78.4569473
13060,17.4317169,78.3815002
13061,17.4932747,78.4545746
13062,17.4502716,78.4089279
13063,17.4476852,78.3778152
13064,17.393589,78.5123978
13065,17.4070606,78.4677963
13066,17.393795,78.4820786
13067,17.4332733,78.4319382
13068,17.445343,78.3598022
13069,17.4477158,78.3745117
13070,17.4068584,78.4962769
13071,17.3898144,78.4990234
13072,17.4530888,78.3959122
13073,17.4674015,78.3579254
13074,17.4366894,78.4445343
13075,17.446825,78.381134
13076,17.3943138,78.4784546
13077,17.4814205,78.5545273
13078,17.4016762,78.4997559
13079,17.4028835,78.4831772
13080,17.4493542,78.3707504
13081,17.4578915,78.371376
13082,17.4361191,78.4562531
13083,17.4442692,78.36203
13084,17.4350357,78.4486542
13085,17.4651241,78.3675156
13086,17.4878387,78.4099884
13087,17.4369221,78.4913864
13088,17.4159832,78.436615
13089,17.493103,78.3979874
13090,17.443325,78.3907547
13091,17.4482117,78.496666
13092,17.4213238,78.5088959
13093,17.4388008,78.4585648
13094,17.4491711,78.3638458
13095,17.4741154,78.424736
13096,17.4704819,78.3846359
13097,17.4385376,78.4483948
13098,17.3882847,78.4873276
13099,17.4224892,78.3830109
13100,17.3924122,78.5335693
13101,17.4468689,78.3922501
13102,17.4112301,78.544426
13103,17.4405441,78.4272919
13104,17.4437675,78.3747711
13105,17.4333057,78.422554
13106,17.4468689,78.4621506
13107,17.3918266,78.4519348
13108,17.451025,78.3691254
13109,17.4500217,78.509346
13110,17.443428,78.3918076
13111,17.4438972,78.3861237
13112,17.4119225,78.4903183
13113,17.4021034,78.4955673
13114,17.4478893,78.4453506
13115,17.4350281,78.4451675
13116,17.4500465,78.4310913
13117,17.3694649,78.515976
13118,17.4111671,78.5013046
13119,17.4014435,78.4043045
13120,17.4191265,78.4294586
13121,17.3913403,78.4893799
13122,17.4277439,78.4515533
13123,17.4092083,78.4324493
13124,17.4420586,78.4365616
13125,17.4506416,78.3649979
13126,17.4368687,78.4374619
13127,17.3801098,78.5580444
13128,17.4122143,78.4633636
13129,17.3771343,78.4689865
13130,17.4571495,78.4212112
13131,17.4560661,78.3649597
13132,17.3972797,78.4850006
13133,17.4520683,78.391449
13134,17.3806114,78.4344864
13135,17.4741669,78.3604507
13136,17.3760643,78.4777527
13137,17.4157963,78.4536514
13138,17.3910389,78.4874878
13139,17.4469376,78.4148483
13140,17.4091244,78.4895172
13141,17.4304504,78.5147629
13142,17.4053211,78.4583588
13143,17.3837013,78.4492416
13144,17.4235249,78.3414917
13145,17.4845066,78.3979797
13146,17.4116096,78.4243011
13147,17.4314346,78.4289322
13148,17.4375,78.4335098
13149,17.394455,78.4736328
13150,17.4086246,78.483902
13151,17.4034996,78.4654083
13152,17.444046,78.4369049
13153,17.4456158,78.4474945
13154,17.4905491,78.4186783
13155,17.3999157,78.3790512
13156,17.4088516,78.4558258
13157,17.4228611,78.4531174
13158,17.3962421,78.4504929
13159,17.4047394,78.4885025
13160,17.4319515,78.4425049
13161,17.4697323,78.4098129
13162,17.4330273,78.446373
13163,17.4695759,78.4095459
13164,17.4474754,78.4010086
13165,17.4838696,78.4984512
13166,17.4346428,78.5019608
13167,17.4550152,78.4282608
13168,17.4164276,78.4920197
13169,17.4793377,78.4782028
13170,17.3582401,78.5239182
13171,17.3999462,78.462822
13172,17.438303,78.4359283
13173,17.4315815,78.547493
13174,17.4347649,78.4374619
13175,17.4257908,78.4513245
13176,17.4664783,78.3750076
13177,17.4133835,78.4477463
13178,17.4124336,78.4484329
13179,17.436182,78.4911423
13180,17.4183159,78.4399414
13181,17.4043922,78.3926392
13182,17.3476086,78.5458679
13183,17.431963,78.4294739
13184,17.4557838,78.4023438
13185,17.5000114,78.402153
13186,17.4905624,78.4187164
13187,17.3647938,78.4742432
13188,17.4028301,78.4613419
13189,17.4142094,78.4928894
13190,17.4464035,78.390625
13191,17.3900509,78.5316315
13192,17.3965244,78.4114151
13193,17.4435539,78.4325333
13194,17.3936844,78.4348145
13195,17.4178467,78.4515762
13196,17.4617729,78.3540955
13197,17.3731689,78.4847794
13198,17.4387684,78.4475327
13199,17.4475727,78.4578934
13200,17.4446239,78.4462357
13201,17.4273319,78.4573669
13202,17.3919258,78.4300308
13203,17.427145,78.531189
13204,17.4219456,78.4415817
13205,17.3557663,78.4703674
13206,17.4356861,78.4196854
13207,17.4691086,78.4146194
13208,17.3662605,78.5163956
13209,17.3703194,78.5499878
13210,17.4489651,78.5025101
13211,17.4077415,78.4513245
13212,17.4069386,78.4789963
13213,17.4391994,78.384552
13214,17.4390888,78.3847275
13215,17.4456921,78.359848
13216,17.4990883,78.5072708
13217,17.4099998,78.4417725
13218,17.4203529,78.5003586
13219,17.4284782,78.4251556
13220,17.4446964,78.386261
13221,17.3986092,78.5387726
13222,17.4559402,78.4379578
13223,17.4492149,78.4473419
13224,17.4524231,78.5110626
13225,17.4012566,78.4737549
13226,17.4153194,78.4343567
13227,17.4070339,78.4781342
13228,17.4079418,78.4846802
13229,17.4321766,78.424736
13230,17.4416275,78.3837967
13231,17.3864861,78.4801559
13232,17.4735641,78.3555984
13233,17.4056644,78.3755035
13234,17.4535942,78.3889542
13235,17.3948746,78.4781494
13236,17.4773369,78.378624
13237,17.3949242,78.4961014
13238,17.4652538,78.3416824
13239,17.4176559,78.4132004
13240,17.3706894,78.502388
13241,17.4935913,78.3515625
13242,17.4138107,78.5165863
13243,17.4568863,78.4993439
13244,17.4235153,78.4395065
13245,17.4190693,78.4435349
13246,17.4337349,78.3340454
13247,17.4307137,78.4451523
13248,17.4328251,78.419281
13249,17.3926735,78.4943542
13250,17.4620953,78.5055466
13251,17.4446125,78.3871689
13252,17.395689,78.5078201
13253,17.4516811,78.3673325
13254,17.43507,78.5140839
13255,17.4009304,78.4980164
13256,17.4012165,78.4935989
13257,17.4034157,78.557457
13258,17.4867516,78.3737793
13259,17.4818707,78.5370026
13260,17.3806553,78.4797516
13261,17.3986225,78.5189514
13262,17.4210796,78.4354095
13263,17.367918,78.4976196
13264,17.4900856,78.3987198
13265,17.4422798,78.4806366
13266,17.4756184,78.4241257
13267,17.3992119,78.4985809
13268,17.4180927,78.4877853
13269,17.4220314,78.4932098
13270,17.433876,78.427948
13271,17.4307995,78.4459763
13272,17.4070148,78.4641876
13273,17.4120159,78.408165
13274,17.4475594,78.3915024
13275,17.3883724,78.4793701
13276,17.4931393,78.4023056
13277,17.4540558,78.4194946
13278,17.4671307,78.3722
13279,17.5058651,78.3995132
13280,17.4298534,78.4335327
13281,17.4071465,78.3972168
13282,17.3878765,78.4792862
13283,17.3963814,78.4951172
13284,17.4481602,78.3789139
13285,17.356451,78.4545975
13286,17.3954811,78.5359192
13287,17.4120102,78.431633
13288,17.4924564,78.4015732
13289,17.4045639,78.4149094
13290,17.3920078,78.5107956
13291,17.4481983,78.4965515
13292,17.4326,78.4066849
13293,17.4069405,78.4827881
13294,17.4851551,78.3904953
13295,17.4401188,78.3824997
13296,17.3766384,78.4732361
13297,17.4922943,78.396843
13298,17.4409809,78.5091095
13299,17.3699093,78.4794464
13300,17.3959789,78.4269714
13301,17.4470444,78.3735886
13302,17.3846741,78.4897308
13303,17.4011364,78.464325
13304,17.4121418,78.4087753
13305,17.4090824,78.4934845
13306,17.4143658,78.4549026
13307,17.4087772,78.4788361
13308,17.409132,78.5091095
13309,17.3805294,78.4746323
13310,17.4558411,78.3648605
13311,17.3723717,78.5106888
13312,17.3938236,78.5106659
13313,17.4441071,78.3927002
13314,17.4985504,78.3881912
13315,17.4787254,78.4946213
13316,17.4127769,78.4602509
13317,17.4181557,78.4308472
13318,17.4026699,78.5078659
13319,17.4092598,78.4604263
13320,17.4517498,78.3645706
13321,17.3954163,78.5361481
13322,17.4208813,78.4365082
13323,17.4408932,78.3638687
13324,17.4091072,78.4933319
13325,17.424509,78.5274429
13326,17.3570766,78.5300598
13327,17.4827957,78.3181076
13328,17.3615379,78.5325317
13329,17.4265499,78.4523697
13330,17.3968716,78.5058212
13331,17.4432068,78.3828735
13332,17.3920326,78.4299316
13333,17.3902969,78.461174
13334,17.4662113,78.4238358
13335,17.4494305,78.4311447
13336,17.4197369,78.4624023
13337,17.440836,78.4719925
13338,17.4463005,78.384819
13339,17.386692,78.5226746
13340,17.4050503,78.4820786
13341,17.4741974,78.4244919
13342,17.3906116,78.4897537
13343,17.3868046,78.4910278
13344,17.4447708,78.3839035
13345,17.4323101,78.4418259
13346,17.390913,78.4832687
13347,17.4080753,78.4343033
13348,17.4299278,78.4363785
13349,17.4184761,78.5150986
13350,17.484499,78.4942398
13351,17.4611797,78.3464584
13352,17.3730278,78.4865036
13353,17.4136333,78.4081421
13354,17.4540977,78.42099
13355,17.4744835,78.3637924
13356,17.4064159,78.4970169
13357,17.3464298,78.5357742
13358,17.3842602,78.4907532
13359,17.4112167,78.4927292
13360,17.4204273,78.4414902
13361,17.4666367,78.3803253
13362,17.3894329,78.4930954
13363,17.4755726,78.5075302
13364,17.4480705,78.3903503
13365,17.4025478,78.4569397
13366,17.3815384,78.4914322
13367,17.4497623,78.5371475
13368,17.4455662,78.5081253
13369,17.4484138,78.3935699
13370,17.4500351,78.4444427
13371,17.3816013,78.4908447
13372,17.4383278,78.3874741
13373,17.4297905,78.4601746
13374,17.4065228,78.4026108
13375,17.426033,78.4151077
13376,17.3971825,78.5162048
13377,17.4107647,78.4850616
13378,17.3614826,78.482605
13379,17.460804,78.3499985
13380,17.4491005,78.4472809
13381,17.3762341,78.4656525
13382,17.4446926,78.3862686
13383,17.4367447,78.4564743
13384,17.4676609,78.3646545
13385,17.4027004,78.4578171
13386,17.4008484,78.4535446
13387,17.4354687,78.4408417
13388,17.4405746,78.3918304
13389,17.4373722,78.4473114
13390,17.4095039,78.4433746
13391,17.395752,78.422348
13392,17.4366322,78.3678436
13393,17.4420052,78.364975
13394,17.4446869,78.3835754
13395,17.4102688,78.5050201
13396,17.4038544,78.5042419
13397,17.4142246,78.4345551
13398,17.4589806,78.3516541
13399,17.4699287,78.3679199
13400,17.3864994,78.4578094
13401,17.4548759,78.3804016
13402,17.4417458,78.4716721
13403,17.4440975,78.4428177
13404,17.4413338,78.4701157
13405,17.4463196,78.3590927
13406,17.391428,78.5203476
13407,17.3930149,78.4572144
13408,17.3589649,78.5304413
13409,17.4320602,78.5286407
13410,17.4756603,78.3857956
13411,17.3788242,78.4983902
13412,17.4248447,78.4411011
13413,17.4104481,78.4819183
13414,17.3903618,78.4653625
13415,17.4008732,78.4855728
13416,17.4729366,78.3629227
13417,17.4346027,78.460556
13418,17.3900661,78.4261093
13419,17.4347897,78.512291
13420,17.4462185,78.3906174
13421,17.4456482,78.359642
13422,17.4754028,78.4856262
13423,17.4058285,78.482193
13424,17.4324398,78.5028305
13425,17.4653797,78.3679733
13426,17.3836346,78.4504623
13427,17.3529415,78.5562363
13428,17.4575672,78.3690948
13429,17.3866444,78.4505005
13430,17.4028778,78.4906235
13431,17.3954582,78.5025864
13432,17.4402504,78.3458405
13433,17.4007378,78.3960419
13434,17.4419098,78.4513397
13435,17.4446564,78.4222565
13436,17.419075,78.4433136
13437,17.4811096,78.3796387
13438,17.4402122,78.4472656
13439,17.4106426,78.5041809
13440,17.4409695,78.4472198
13441,17.4561138,78.3743439
13442,17.4716759,78.3332367
13443,17.4397163,78.3912354
13444,17.498457,78.3353424
13445,17.4253597,78.5069962
13446,17.4434433,78.4757767
13447,17.4876022,78.3317871
13448,17.3773003,78.471283
13449,17.4686203,78.3684158
13450,17.399004,78.5722275
13451,17.4568672,78.4233475
13452,17.4946041,78.3846817
13453,17.4701481,78.4240799
13454,17.4134045,78.4886093
13455,17.4105282,78.4848709
13456,17.4199944,78.504776
13457,17.4845505,78.4957733
13458,17.4297237,78.4600906
13459,17.4405937,78.364502
13460,17.4510193,78.3690643
13461,17.4332047,78.4225998
13462,17.4366798,78.4368744
13463,17.4479885,78.4316254
13464,17.4576092,78.4315109
13465,17.4491405,78.3930588
13466,17.4505672,78.5091705
13467,17.3823261,78.4783478
13468,17.3969898,78.5136108
13469,17.4382629,78.3957062
13470,17.4014835,78.4015503
13471,17.4561577,78.4338074
13472,17.4188328,78.4317932
13473,17.3987656,78.474472
13474,17.4459782,78.3874512
13475,17.4353676,78.4167404
13476,17.4421177,78.4350662
13477,17.4156113,78.4954605
13478,17.4665222,78.4826813
13479,17.4463615,78.3613815
13480,17.4090309,78.4332962
13481,17.4333115,78.5215454
13482,17.4470005,78.3874893
13483,17.4881935,78.3821182
13484,17.4558697,78.3753967
13485,17.4438553,78.4654388
13486,17.4348831,78.5049133
13487,17.4041462,78.4762878
13488,17.4373722,78.3663254
13489,17.4522896,78.3871231
13490,17.4348335,78.5008392
13491,17.4079857,78.4847031
13492,17.4188957,78.5077515
13493,17.3947163,78.4386673
13494,17.4181213,78.5691223
13495,17.445652,78.3813171
13496,17.411171,78.395813
13497,17.4262905,78.4512558
13498,17.4293327,78.450264
13499,17.4171715,78.4384384
13500,17.4592762,78.3540726
13501,17.4169769,78.4456253
13502,17.4027119,78.4501572
13503,17.4158192,78.4128418
13504,17.4440517,78.3824463
13505,17.4680519,78.5454636
13506,17.4341564,78.4401474
13507,17.413969,78.4937439
13508,17.4010429,78.47155
13509,17.3915367,78.497261
13510,17.4025249,78.4873047
13511,17.4164009,78.376442
13512,17.4047813,78.4560242
13513,17.4647179,78.4258881
13514,17.44174,78.3920135
13515,17.436264,78.3471985
13516,17.4043217,78.4135132
13517,17.4668541,78.4292145
13518,17.4652443,78.3709259
13519,17.4629993,78.3705826
13520,17.4163456,78.492218
